,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,salary,BSR Off.,BSR Def.,BSR Total,OOR Off.,OOR Def.,OOR Total,OVR Off.,OVR Def.,OVR total,WAR,Tm18,G18,GS18,MP18,FG18,FGA18,FG%18,3P18,3PA18,3P%18,2P18,2PA18,2P%18,FT18,FTA18,FT%18,ORB18,DRB18,TRB18,AST18,STL18,BLK18,TOV18,PF18,PTS18,ORtg18,DRtg18,PER18,TS%18,3PAr18,FTr18,ORB%18,DRB%18,TRB%18,AST%18,STL%18,BLK%18,TOV%18,USG%18,OWS18,DWS18,WS18,WS/4818,OBPM18,DBPM18,BPM18,VORP18,Games1818,FB18,PAINTPTS18,TO_PTS18,2ND_PTS18,Q1PTS18,Q2PTS18,Q3PTS18,Q4PTS18,PPP18,>8ft%18,8-16ft%18,16-24ft%18,24+%18,BCS%18,>8FTU18,8-16FTU18,16-24FTU18,24+U18,BCU18,AVGDISTA18,AVGDISTM18,AVGDISTF18,AFGM18,JS18,LU18,DUN18,TIPIN18,JS%18,Layup%1818,DUN%18,2PT_m18,3PT_m18,FT_m18,AB_3U18,MRU18,paint_nonra18,ra_usage18,RC_318,LC_318,backcourt_usage18,AB3%18,MR%18,paint_nonra%18,RA%18,RC3%18,LC3%18,BC%18,Games18,FB,PAINTPTS,TO_PTS,2ND_PTS,Q1PTS,Q2PTS,Q3PTS,Q4PTS,PPP,>8ft%,8-16ft%,16-24ft%,24+%,BCS%,>8FTU,8-16FTU,16-24FTU,24+U,BCU,AVGDISTA,AVGDISTM,AVGDISTF,AFGM,JS,LU,DUN,TIPIN,JS%,Layup%18,DUN%,2PT_m,3PT_m,FT_m,AB_3U,MRU,paint_nonra,ra_usage,RC_3,LC_3,backcourt_usage,AB3%,MR%,paint_nonra%,RA%,RC3%,LC3%,BC%,url_list, , .1,Unnamed: 0,Team,Minutes
386,Romeo Langford,SG,20.0,BOS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.1,1.0,-5.1,0.0,"$3,458,400",0.9,5.8,6.7,-59.4,0.5,-58.8,-10.3,5.1,-5.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/l/langfro01.html,0.0,0.0,270.0,Celtics,1.0
387,Zach LaVine,SG,24.0,CHI,19.0,19.0,604.0,11.5,26.2,0.43799999999999994,4.2,10.6,0.397,7.3,15.7,0.465,5.0,6.1,0.823,1.2,4.7,5.9,5.7,1.9,0.8,5.0,3.9,32.2,102.0,109.0,17.4,0.557,0.402,0.23399999999999999,2.4,11.0,6.5,22.0,1.9,1.5,14.8,29.9,0.3,0.6,0.9,0.068,1.5,-0.9,0.5,0.4,"$19,500,000",-0.3,0.3,-0.0,1.0,-8.9,-7.9,-0.0,-1.4,-1.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/l/lavinza01.html,0.0,0.0,412.0,Bulls,604.0
388,Jake Layman,PF,25.0,MIN,14.0,2.0,369.0,7.6,16.4,0.462,2.4,6.7,0.35200000000000004,5.2,9.7,0.5379999999999999,0.7,1.2,0.6,1.5,3.6,5.1,1.4,1.5,1.2,2.2,3.9,18.3,100.0,110.0,10.3,0.539,0.409,0.076,3.3,7.9,5.6,4.4,1.5,2.1,11.7,17.0,0.0,0.3,0.3,0.040999999999999995,-2.5,-0.2,-2.7,-0.1,"$3,581,986",-2.1,-1.6,-3.7,-0.3,5.6,5.2,-1.9,-0.4,-2.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/l/laymaja01.html,0.0,0.0,114.0,Timberwolves,369.0
389,Courtney Lee,SG,34.0,DAL,5.0,3.0,47.0,10.2,17.3,0.588,4.1,7.1,0.5710000000000001,6.1,10.2,0.6,0.0,0.0,0.0,0.0,2.0,2.0,3.1,0.0,2.0,0.0,5.1,24.4,144.0,114.0,17.9,0.706,0.41200000000000003,0.0,0.0,4.3,2.2,9.7,0.0,3.5,0.0,15.2,0.2,0.0,0.2,0.184,2.5,-2.7,-0.2,0.0,"$12,759,670",1.7,-2.1,-0.4,10.6,-9.5,1.2,3.3,-3.6,-0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/l/leeco01.html,0.0,0.0,79.0,Mavericks,47.0
390,Alex Len,C,26.0,ATL,17.0,9.0,273.0,6.2,14.4,0.429,0.7,4.3,0.16,5.5,10.1,0.542,3.8,5.8,0.647,3.8,8.7,12.5,2.7,0.9,2.7,3.1,6.0,16.8,99.0,112.0,11.8,0.495,0.298,0.405,8.9,20.7,14.8,8.4,0.9,5.4,15.4,17.7,0.0,0.2,0.1,0.022000000000000002,-3.4,0.3,-3.0,-0.1,"$4,160,000",-3.7,3.1,-0.6,-12.0,-1.7,-13.7,-5.4,2.5,-2.9,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/l/lenal01.html,0.0,0.0,466.0,Hawks,273.0
391,Kawhi Leonard,SF,28.0,LAC,13.0,13.0,414.0,13.5,30.5,0.442,2.5,8.2,0.306,11.0,22.3,0.49200000000000005,8.6,10.3,0.835,1.6,10.2,11.8,7.9,2.9,1.2,5.3,3.5,38.1,107.0,99.0,24.9,0.544,0.268,0.33799999999999997,3.5,21.9,12.9,29.8,2.9,2.4,13.2,35.2,0.6,0.9,1.5,0.17600000000000002,2.9,3.4,6.3,0.9,"$32,742,000",3.4,4.8,8.1,2.1,6.6,8.7,3.3,5.3,8.6,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/l/leonaka01.html,0.0,0.0,47.0,Clippers,414.0
392,Meyers Leonard,PF,27.0,MIA,17.0,17.0,324.0,6.5,10.8,0.595,2.2,4.3,0.517,4.3,6.6,0.644,0.6,1.2,0.5,0.7,9.7,10.4,2.1,0.9,1.2,2.2,5.6,15.7,114.0,104.0,11.5,0.69,0.392,0.10800000000000001,1.9,21.9,12.5,6.4,0.9,2.4,16.2,12.3,0.3,0.5,0.8,0.125,-1.7,1.4,-0.3,0.1,"$11,286,515",-2.3,-2.2,-4.6,1.5,2.6,4.2,-1.8,-1.5,-3.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/l/leoname01.html,0.0,0.0,305.0,Heat,324.0
393,Caris LeVert,SG,25.0,BRK,9.0,9.0,284.0,9.7,22.9,0.42100000000000004,2.1,5.9,0.361,7.5,17.0,0.442,3.3,5.1,0.645,1.6,5.7,7.4,5.9,1.0,0.2,5.1,3.3,24.7,93.0,112.0,11.0,0.491,0.257,0.221,3.7,12.7,8.3,20.3,1.0,0.3,16.8,26.9,-0.3,0.2,-0.2,-0.026000000000000002,-3.5,-1.9,-5.3,-0.2,"$2,625,718",-3.3,-0.7,-4.0,-0.2,-0.8,-1.0,-2.9,-0.7,-3.6,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/l/leverca01.html,0.0,0.0,355.0,Nets,284.0
394,Damian Lillard,PG,29.0,POR,17.0,17.0,629.0,10.7,24.1,0.444,4.2,11.2,0.371,6.5,12.8,0.509,8.9,9.6,0.93,0.8,5.4,6.2,9.3,1.4,0.7,3.4,2.7,34.4,124.0,113.0,25.6,0.609,0.466,0.39799999999999996,1.8,11.7,6.8,31.2,1.4,1.2,10.8,28.2,2.6,0.3,2.9,0.22399999999999998,7.5,-1.4,6.1,1.3,"$29,802,321",7.9,-1.7,6.2,2.5,2.5,5.0,7.3,-1.0,6.3,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/l/lillada01.html,0.0,0.0,210.0,Trail Blazers,629.0
395,Nassir Little,PF,19.0,POR,12.0,3.0,196.0,5.2,12.9,0.40700000000000003,1.2,5.2,0.22699999999999998,4.0,7.6,0.531,2.6,4.3,0.611,3.8,7.9,11.7,1.4,1.2,1.0,1.4,6.2,14.3,106.0,111.0,10.3,0.484,0.40700000000000003,0.33299999999999996,8.4,16.9,12.7,4.1,1.2,1.7,8.8,14.4,0.1,0.1,0.2,0.061,-2.0,-0.6,-2.6,0.0,"$2,105,520",-2.2,1.0,-1.1,2.6,-5.2,-2.5,-1.4,-0.0,-1.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/l/littlna01.html,0.0,0.0,223.0,Trail Blazers,196.0
396,Kevon Looney,C,23.0,GSW,1.0,1.0,10.0,4.7,18.9,0.25,4.7,4.7,1.0,0.0,14.2,0.0,0.0,0.0,0.0,23.7,18.9,42.6,4.7,0.0,0.0,4.7,14.2,14.2,109.0,111.0,18.6,0.375,0.25,0.0,52.9,43.2,48.1,14.1,0.0,0.0,20.0,21.0,0.0,0.0,0.0,0.11,1.8,-2.9,-1.1,0.0,"$4,629,630",2.5,-17.6,-15.1,-10.3,12.7,2.4,0.3,-12.9,-12.6,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/l/looneke01.html,0.0,0.0,232.0,Warriors,10.0
397,Brook Lopez,C,31.0,MIL,18.0,18.0,487.0,6.0,14.9,0.406,2.6,8.7,0.298,3.4,6.1,0.561,3.4,3.7,0.925,1.0,7.1,8.1,2.5,1.2,4.2,1.9,3.9,18.1,109.0,100.0,14.4,0.5489999999999999,0.588,0.25,2.3,14.8,8.8,7.3,1.2,8.0,10.1,16.5,0.4,1.0,1.4,0.138,-1.0,4.0,3.0,0.6,"$12,093,024",-1.6,3.6,2.0,5.4,0.9,6.3,-0.4,3.2,2.8,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/l/lopezbr01.html,0.0,0.0,246.0,Bucks,487.0
398,Robin Lopez,C,31.0,MIL,18.0,0.0,241.0,6.0,12.2,0.49200000000000005,1.3,4.9,0.26899999999999996,4.7,7.3,0.6409999999999999,1.3,2.4,0.5379999999999999,2.8,5.6,8.4,1.5,0.6,1.7,4.3,5.6,14.6,91.0,106.0,7.4,0.551,0.4,0.2,6.3,11.8,9.2,4.3,0.6,3.2,24.5,15.8,-0.2,0.3,0.1,0.027000000000000003,-4.1,0.4,-3.7,-0.1,"$4,767,000",-4.8,-0.8,-5.6,-1.0,-0.9,-1.9,-4.4,-1.0,-5.4,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/l/lopezro01.html,0.0,0.0,249.0,Bucks,241.0
399,Kevin Love,PF,31.0,CLE,15.0,15.0,474.0,7.8,17.8,0.44,3.3,9.3,0.35200000000000004,4.6,8.6,0.536,7.5,8.6,0.8809999999999999,1.6,15.7,17.3,4.0,1.1,0.6,4.5,2.3,26.5,111.0,109.0,19.1,0.613,0.52,0.48,3.6,35.6,19.3,13.2,1.1,1.1,17.2,23.0,0.7,0.5,1.2,0.12,0.9,0.2,1.1,0.4,"$28,900,000",0.8,0.6,1.4,-2.7,2.9,0.2,0.3,1.1,1.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/l/loveke01.html,0.0,0.0,427.0,Cavaliers,474.0
400,Kyle Lowry,PG,33.0,TOR,8.0,8.0,289.0,8.9,18.6,0.478,4.8,11.2,0.426,4.1,7.4,0.556,6.1,6.9,0.8809999999999999,0.3,5.3,5.6,8.5,1.5,0.5,4.4,3.8,28.6,120.0,106.0,20.0,0.662,0.602,0.37200000000000005,0.8,10.6,6.0,27.3,1.5,0.9,17.0,23.5,0.8,0.4,1.2,0.205,4.6,-0.5,4.1,0.4,"$33,296,296",4.5,3.1,7.6,-2.8,-0.9,-3.7,3.3,2.5,5.8,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/l/lowryky01.html,0.0,0.0,281.0,Raptors,289.0
401,Trey Lyles,PF,24.0,SAS,19.0,14.0,329.0,4.2,8.9,0.46799999999999997,2.0,4.8,0.424,2.2,4.2,0.517,0.7,1.3,0.556,4.0,13.3,17.3,3.2,0.4,0.7,2.2,3.2,11.1,115.0,113.0,12.1,0.584,0.532,0.145,8.9,30.6,19.5,8.4,0.4,1.3,18.5,10.4,0.3,0.2,0.5,0.07400000000000001,-1.0,-0.4,-1.4,0.0,"$5,500,000",-0.6,-2.7,-3.2,1.3,-1.1,0.1,-0.2,-2.5,-2.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/l/lylestr01.html,0.0,0.0,164.0,Spurs,329.0
402,Thon Maker,C,22.0,DET,17.0,0.0,208.0,4.4,9.1,0.48700000000000004,1.4,3.0,0.462,3.0,6.1,0.5,3.7,7.2,0.516,2.3,5.8,8.1,2.1,1.4,2.8,2.3,6.5,14.0,107.0,108.0,10.7,0.57,0.33299999999999996,0.795,5.6,13.6,9.7,6.1,1.4,4.8,16.0,13.1,0.1,0.2,0.3,0.078,-2.4,1.5,-0.9,0.1,"$3,569,643",-0.8,-3.4,-4.2,-0.9,-6.1,-7.1,-0.9,-4.0,-4.9,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/m/makerth01.html,0.0,0.0,450.0,Pistons,208.0
403,Terance Mann,SG,23.0,LAC,14.0,3.0,117.0,5.2,10.8,0.48100000000000004,0.4,2.4,0.16699999999999998,4.8,8.4,0.5710000000000001,2.4,2.8,0.857,0.4,6.0,6.4,6.8,1.6,0.0,2.8,6.0,13.2,109.0,106.0,9.7,0.5489999999999999,0.222,0.259,0.9,12.9,7.0,19.5,1.6,0.0,18.9,13.0,0.1,0.1,0.2,0.096,-2.8,0.1,-2.6,0.0,"$1,000,000",-1.7,-0.6,-2.3,2.1,3.1,5.2,-1.1,-0.0,-1.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/m/mannte01.html,0.0,0.0,60.0,Clippers,117.0
404,Lauri Markkanen,PF,22.0,CHI,19.0,19.0,556.0,6.4,18.1,0.353,2.4,8.7,0.282,4.0,9.4,0.42,6.0,7.3,0.816,1.5,9.6,11.1,2.8,1.4,0.8,3.1,2.9,21.2,97.0,107.0,11.8,0.49700000000000005,0.479,0.405,3.2,22.2,12.2,8.9,1.4,1.7,12.7,21.6,-0.2,0.7,0.5,0.042,-3.2,0.1,-3.1,-0.2,"$5,300,400",-2.8,-2.7,-5.4,-6.5,2.1,-4.4,-3.5,-1.9,-5.5,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/m/markkla01.html,0.0,0.0,418.0,Bulls,556.0
405,Caleb Martin,SF,24.0,CHO,3.0,0.0,25.0,3.9,17.4,0.222,0.0,5.8,0.0,3.9,11.6,0.33299999999999996,1.9,5.8,0.33299999999999996,0.0,7.7,7.7,5.8,1.9,3.9,5.8,3.9,9.7,51.0,108.0,-1.1,0.242,0.33299999999999996,0.33299999999999996,0.0,18.7,8.9,16.6,1.9,7.1,22.5,23.0,-0.2,0.0,-0.1,-0.268,-13.6,2.3,-11.3,-0.1,"$898,310",-11.5,0.5,-11.0,-22.2,11.6,-10.7,-14.0,2.7,-11.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/m/martica02.html,0.0,0.0,410.0,Hornets,25.0
406,Cody Martin,SF,24.0,CHO,16.0,0.0,189.0,3.8,10.7,0.35700000000000004,0.3,4.6,0.055999999999999994,3.6,6.1,0.583,3.8,5.6,0.682,2.0,7.2,9.2,4.6,3.3,0.3,1.8,4.9,11.8,101.0,109.0,10.5,0.445,0.429,0.524,4.5,17.3,10.6,13.2,3.3,0.5,11.9,13.4,0.0,0.2,0.2,0.049,-2.8,0.9,-1.9,0.0,"$1,173,310",-2.1,8.8,6.7,-1.2,6.4,5.3,-2.0,9.0,7.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/m/martico01.html,0.0,0.0,409.0,Hornets,189.0
407,Wesley Matthews,SG,33.0,MIL,18.0,18.0,445.0,5.1,11.4,0.446,3.2,8.1,0.38799999999999996,1.9,3.3,0.594,1.7,2.1,0.81,0.2,3.8,4.0,2.3,1.1,0.2,1.6,2.1,15.0,113.0,108.0,9.6,0.61,0.7140000000000001,0.188,0.5,7.9,4.3,6.6,1.1,0.4,11.7,12.6,0.4,0.5,0.9,0.1,0.1,-0.7,-0.6,0.2,"$2,564,753",-1.2,2.3,1.1,3.9,2.3,6.2,-0.4,2.4,2.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/m/matthwe02.html,0.0,0.0,254.0,Bucks,445.0
408,Patrick McCaw,SF,24.0,TOR,2.0,0.0,40.0,3.6,5.9,0.6,1.2,3.6,0.33299999999999996,2.4,2.4,1.0,1.2,2.4,0.5,2.4,4.8,7.1,3.6,3.6,0.0,3.6,3.6,9.5,106.0,102.0,10.1,0.68,0.6,0.4,5.5,9.6,7.7,9.7,3.6,0.0,33.8,9.5,0.0,0.1,0.1,0.105,-0.7,2.8,2.1,0.0,"$4,000,000",-0.8,-0.1,-0.8,-2.2,-8.7,-10.9,-1.1,-1.7,-2.8,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/m/mccawpa01.html,0.0,0.0,286.0,Raptors,40.0
409,CJ McCollum,SG,28.0,POR,19.0,19.0,698.0,11.3,25.9,0.43700000000000006,3.2,8.6,0.375,8.1,17.3,0.467,2.3,2.8,0.81,1.1,4.6,5.7,4.9,1.0,1.0,2.7,3.7,28.1,105.0,114.0,15.9,0.518,0.331,0.109,2.3,9.9,6.2,17.0,1.0,1.8,9.0,26.5,0.6,0.3,0.9,0.057999999999999996,0.5,-1.5,-1.0,0.2,"$27,556,959",0.5,-1.4,-0.9,9.5,1.8,11.2,2.2,-0.9,1.3,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/m/mccolcj01.html,0.0,0.0,211.0,Trail Blazers,698.0
410,T.J. McConnell,PG,27.0,IND,15.0,0.0,270.0,9.1,17.7,0.515,0.2,0.5,0.33299999999999996,9.0,17.2,0.521,1.4,1.6,0.889,1.4,6.6,8.1,13.1,1.8,0.5,4.1,3.6,19.9,111.0,104.0,18.0,0.539,0.03,0.091,3.2,14.8,9.0,38.5,1.8,1.0,18.3,20.0,0.4,0.4,0.8,0.145,-0.4,0.7,0.2,0.2,"$3,500,000",1.6,-1.6,-0.0,-0.2,-2.6,-2.8,1.3,-1.9,-0.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/m/mccontj01.html,0.0,0.0,339.0,Pacers,270.0
411,Doug McDermott,PF,28.0,IND,17.0,0.0,361.0,7.6,17.5,0.435,3.7,8.4,0.444,3.9,9.1,0.426,1.1,1.3,0.8,0.9,5.8,6.7,2.7,0.3,0.3,2.1,4.2,20.1,105.0,108.0,10.1,0.5539999999999999,0.48100000000000004,0.076,2.1,12.9,7.5,7.6,0.3,0.5,10.6,18.0,0.2,0.4,0.6,0.076,-1.1,-1.4,-2.5,0.0,"$7,333,334",-1.8,-1.4,-3.1,0.1,3.8,3.9,-1.5,-0.5,-2.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/m/mcderdo01.html,0.0,0.0,336.0,Pacers,361.0
412,JaVale McGee,C,32.0,LAL,18.0,18.0,299.0,9.0,14.6,0.615,0.0,0.0,0.0,9.0,14.6,0.615,1.8,3.0,0.579,5.4,11.7,17.1,2.1,1.6,3.4,2.2,5.6,19.7,121.0,98.0,20.4,0.619,0.0,0.209,12.8,26.7,19.8,6.2,1.6,6.3,12.4,16.2,0.6,0.7,1.3,0.21,-1.1,3.7,2.6,0.3,"$4,000,000",-0.7,4.6,3.9,2.3,-1.7,0.6,-0.2,3.6,3.4,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/m/mcgeeja01.html,0.0,0.0,6.0,Lakers,299.0
413,Rodney McGruder,SG,28.0,LAC,15.0,2.0,260.0,4.1,10.8,0.38299999999999995,2.0,6.3,0.314,2.2,4.5,0.48,0.5,1.4,0.375,2.0,4.5,6.5,2.2,0.7,0.5,1.3,4.7,10.8,102.0,109.0,6.1,0.47200000000000003,0.583,0.133,4.4,9.7,7.1,6.0,0.7,1.0,9.9,11.1,0.0,0.3,0.3,0.053,-2.1,0.3,-1.8,0.0,"$4,629,630",-2.4,-2.6,-5.0,2.5,-3.8,-1.3,-1.7,-3.0,-4.7,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/m/mcgruro01.html,0.0,0.0,54.0,Clippers,260.0
